,Year,Month,Client,Region,Category,Net,Industry Fin
1584,2020,March,Satyam Vengala,Amazon,Others,1159.8214289999999,Others_etc
1585,2020,March,Sandeep Dutta,Amazon,Others,17839.28571,Others_Individual
1586,2020,March,Rhythm Parikh,Amazon,Others,1159.8214289999999,Others_Individual
1587,2020,March,Inderjit Jaswal,Amazon,Others,17839.28571,Others_Individual
1588,2020,March,Dheearaj Sharma,Amazon,Others,1159.8214289999999,Others_Individual
1589,2020,March,Vinay Jagdale,Amazon,Others,1159.8214289999999,Others_etc
1590,2020,March,VLCC Healthcare Ltd,North,Health Center,44910.714289999996,Others_Aesthetic
1591,2020,March,VLCC Healthcare Ltd,East,Health Center,12946.42857,Others_Aesthetic
1592,2020,March,Gold's Gym Hadpasar,West 1,Fitness/Sports,30434.82143,Fitness
1593,2020,March,VLCC Healthcare Ltd,South,Health Center,1500.0,Others_Aesthetic
1594,2020,March,Tone Fitness Bachupally,South,Fitness/Sports,5803.571429,Fitness
1595,2020,March,VLCC Mulund,West 1,Health Center,33850.0,Others_Aesthetic
1596,2020,March,VLCC Miraroad,West 1,Health Center,33700.0,Others_Aesthetic
1597,2020,March,VLCC Panvel,West 1,Health Center,30050.0,Others_Aesthetic
1598,2020,March,VLCC Mumbai,West 1,Health Center,27550.0,Others_Aesthetic
1599,2020,March,VLCC Andheri,West 1,Health Center,37142.85714,Others_Aesthetic
1600,2020,March,Achieve Fitness Pvt Ltd,South,Fitness/Sports,12500.0,Fitness
1601,2020,March,Body Scluptor,West 1,Fitness/Sports,12500.0,Fitness
1602,2020,March,Blue Saphire Healthcare Pvt ltd,North,Enterprise,17856.25,Others_Others Corporate
1603,2020,March,Syed Rayyan,South,Fitness/Sports,42331.25,Fitness
1604,2020,March,F1 Fitness Club Private Ltd,North,Fitness/Sports,207000.3839,Fitness
1605,2020,March,F1 Fitness Club Private Ltd,North,Fitness/Sports,0.7142857140000001,Fitness
1606,2020,March,F1 Fitness Club Private Ltd,North,Fitness/Sports,2.5,Fitness
1607,2020,March,Hummingbird Hospitality and healthcare,North,Fitness/Sports,379977.3839,Fitness
1608,2020,March,Hummingbird Hospitality and healthcare,North,Fitness/Sports,0.535714286,Fitness
1609,2020,March,Piyush Gupta,Amazon,Others,1159.8214289999999,Others_etc
1610,2020,March,Lopmudra Nayak,Amazon,Others,1159.8214289999999,Others_Individual
1611,2020,March,Nitro Gym Pune,West 1,Fitness/Sports,3571.428571,Fitness
1612,2020,March,Sportiquo Fitness LLP Kolkata,East,Fitness/Sports,7053.571429000001,Fitness
1613,2020,March,Ritika Patil,Amazon,Others,1159.8214289999999,Others_Individual
1614,2020,March,C Mathanmohan,Amazon,Others,1159.8214289999999,Others_etc
1615,2020,March,Dr. Stephen Das,Amazon,Others,1159.8214289999999,Others_Individual
1616,2020,March,Maloy,Amazon,Others,17839.28571,Others_etc
1617,2020,March,TATA Industries Ltd - DHP Division,South,Enterprise,15254.237290000001,Others_Others Corporate
1618,2020,March,M/S VIVID WAYS TRADERS,North,Enterprise,0.0,Others_Others Corporate
1619,2020,May,Balwant singh,Amazon,Others,1159.8214289999999,Others_etc
1620,2020,May,RDS CONSTRUCTION COMPANY,West 1,Enterprise,1115910.7140000002,Others_Others Corporate
1621,2020,May,RDS CONSTRUCTION COMPANY,West 1,Enterprise,160.71428569999995,Others_Others Corporate
1622,2020,May,VARSHA ASHIYA,Amazon,Others,17839.28571,Others_Individual
1623,2020,May,Abhishek Ramesh,Amazon,Others,17839.28571,Others_etc
1624,2020,May,Vasala Narsimha Reddy,Amazon,Others,1159.8214289999999,Others_etc
1625,2020,June,Teheran Hossain,Amazon,Others,1159.8214289999999,Others_etc
1626,2020,June,Ishita mohanty,Amazon,Others,1159.8214289999999,Others_etc
1627,2020,June,Rohan,Amazon,Others,17839.28571,Others_etc
1628,2020,June,Fitness Corner,East,Fitness/Sports,192857.1429,Fitness
1629,2020,June,Fitness Corner,East,Fitness/Sports,0.0,Fitness
1630,2020,June,Fitness Corner,East,Fitness/Sports,0.0,Fitness
1631,2020,June,Fitness Corner,East,Fitness/Sports,0.0,Fitness
1632,2020,June,Abhinav Litkar,Amazon,Others,17839.28571,Others_etc
1633,2020,June,M/S VIVID WAYS TRADERS,North,Enterprise,62500.0,Others_Others Corporate
1634,2020,June,Rajani gamangatti,Amazon,Others,1159.8214289999999,Others_Individual
1635,2020,June,Aman Mehta,Amazon,Others,17839.28571,Others_etc
1636,2020,June,Souvik,Amazon,Others,17839.28571,Others_Individual
1637,2020,June,Brigesh Gupta,Amazon,Others,1159.8214289999999,Others_Individual
1638,2020,June,Bodyline Sports,East,Others,16428.57143,Private Enterprise
1639,2020,June,Chaudhari dental hospital,North,Health Center,218750.0,Others_Aesthetic
1640,2020,June,Chaudhari dental hospital,North,Health Center,80.0,Others_Aesthetic
1641,2020,June,Chaudhari dental hospital,North,Health Center,190.71428569999998,Others_Aesthetic
1642,2020,June,Shruti Bhura,Amazon,Others,17839.28571,Others_etc
1643,2020,June,Manish Uppal,Amazon,Others,17839.28571,Others_etc
1644,2020,June,Kleos Communications Private Limited,Amazon,Others,17723.21429,Others_Others Corporate
1645,2020,June,Urtronics India,North,Enterprise,379464.2857,Others_Others Corporate
1646,2020,June,Urtronics India,North,Enterprise,17.85714286,Others_Others Corporate
1647,2020,June,Urtronics India,North,Enterprise,17.85714286,Others_Others Corporate
1648,2020,June,Akhil Rishi Agarwal,Amazon,Others,17839.28571,Others_etc
1649,2020,June,Bodynetic,Amazon,Others,17839.28571,Fitness
1650,2020,June,Mukesh Kumar,Amazon,Others,1159.8214289999999,Others_Individual
1651,2020,June,Dhayalarajan,Amazon,Others,1159.8214289999999,Others_etc
1652,2020,June,Susmita Datta,Amazon,Others,8919.642856999999,Others_etc
1653,2020,June,Sorabh Lakhanpal,Amazon,Others,8919.642856999999,Others_etc
1654,2020,June,Ch jayaprakashreddy,Amazon,Others,1159.8214289999999,Others_etc
1655,2020,June,Fitness Story,West 1,Fitness/Sports,200000.0,Fitness
1656,2020,June,Fitness Story,West 1,Fitness/Sports,446.42857139999995,Fitness
1657,2020,June,Fitness Story,West 1,Fitness/Sports,446.42857139999995,Fitness
1658,2020,June,Jyoti Renewable Energy Pvt. Ltd,North,Enterprise,196428.5714,Others_Others Corporate
1659,2020,June,Jyoti Renewable Energy Pvt. Ltd,North,Enterprise,0.0,Others_Others Corporate
1660,2020,June,Jyoti Renewable Energy Pvt. Ltd,North,Enterprise,0.0,Others_Others Corporate
1661,2020,June,Sajan Kamani,Amazon,Others,1159.8214289999999,Others_Individual
1662,2020,June,Baskaran Chandramauli,Amazon,Others,17839.28571,Others_Individual
1663,2020,June,Vishal Singh,Amazon,Others,17839.28571,Others_etc
1664,2020,June,Col Amardeep S Gill,Amazon,Others,17839.28571,Others_etc
1665,2020,June,Naveen Charugundla,Amazon,Others,17839.28571,Others_etc
1666,2020,June,Nikhil Burute,Amazon,Others,17839.28571,Others_Individual
1667,2020,June,AESTHETIC FITNESS PRIVATE LIMITED,North,Fitness/Sports,800.0,Fitness
1668,2020,June,AESTHETIC FITNESS PRIVATE LIMITED,North,Fitness/Sports,800.0,Fitness
1669,2020,June,AESTHETIC FITNESS PRIVATE LIMITED,North,Fitness/Sports,2000.0,Fitness
1670,2020,June,AESTHETIC FITNESS PRIVATE LIMITED,North,Fitness/Sports,2000.0,Fitness
1671,2020,June,CITYSQUARE FUN AND FITNESS PRIVATE LIMITED,North,Fitness/Sports,1694.915254,Fitness
1672,2020,June,CITYSQUARE FUN AND FITNESS PRIVATE LIMITED,North,Fitness/Sports,1694.915254,Fitness
1673,2020,June,Fitness Edge Gym,North,Fitness/Sports,25892.85714,Fitness
1674,2020,June,Fitness Edge Gym,North,Fitness/Sports,2542.372881,Fitness
1675,2020,June,FITNESS FIRST INDIA PVT LTD_NOIDA_GBU NAGAR,North,Fitness/Sports,27500.0,Fitness
1676,2020,June,G L The Fitness Club,North,Fitness/Sports,12200.0,Fitness
1677,2020,June,M/S GEMINI ENTERPRISES,South,Fitness/Sports,7759.322034000002,Fitness
1678,2020,June,ICON FITNESS PUNE,West 1,Fitness/Sports,3389.830508,Fitness
1679,2020,June,Jurad Healthcare Pvt. Ltd.,West 1,Health Center,6000.0,Others_Aesthetic
1680,2020,June,Kaarya Naturals Private Limited,West 1,Health Center,1785.714286,Others_Aesthetic
1681,2020,June,N S Gaikwad Fitness Club,West 1,Fitness/Sports,15652.17391,Fitness
1682,2020,June,WARES AND WANTS TRADING PRIVATE LIMITED,East,Enterprise,6779.661017,Others_Others Corporate
1683,2020,July,Brijesh Prajapati,Amazon,Others,1159.8214289999999,Others_etc
1684,2020,July,Mallikarjun M Gadagi,Amazon,Others,17839.28571,Others_Individual
1685,2020,July,Pranav Bharadwaj,Amazon,Others,1159.8214289999999,Others_etc
1686,2020,July,Boma Yeshwanth,Amazon,Others,1159.8214289999999,Others_Individual
1687,2020,July,Prashant Hegde,Amazon,Others,17839.28571,Others_etc
1688,2020,June,Elegance health,West 2,Health Center,13392.85714,Others_Aesthetic
1689,2020,July,Green Corporation,Overseas,Enterprise,161000.0,Others_Others Corporate
1690,2020,July,Green Corporation,Overseas,Enterprise,369.76,Others_Others Corporate
1691,2020,July,K L Fitness OPC Private Limited,North,Fitness/Sports,2678.571429,Fitness
1692,2020,July,Prayansh Shrivasthava,Amazon,Others,17839.28571,Others_Individual
1693,2020,July, Dr Ram Manohar Lohia Institute of Medical Science.,North,Hospitals,784000.0,Hospital
1694,2020,July, Dr Ram Manohar Lohia Institute of Medical Science.,North,Hospitals,0.0,Hospital
1695,2020,July, Dr Ram Manohar Lohia Institute of Medical Science.,North,Hospitals,71.78571429,Hospital
1696,2020,July, Dr Ram Manohar Lohia Institute of Medical Science.,North,Hospitals,0.0,Hospital
1697,2020,July, Dr Ram Manohar Lohia Institute of Medical Science.,North,Hospitals,0.0,Hospital
1698,2020,July, Dr Ram Manohar Lohia Institute of Medical Science.,North,Hospitals,2678.571429,Hospital
1699,2020,July,Rajeshwari Senapati,Amazon,Others,1159.8214289999999,Others_Individual
1700,2020,July,Mir Jamshed,Amazon,Others,1159.8214289999999,Others_Individual
1701,2020,July,Benjo cyril,Amazon,Others,17839.28571,Others_Individual
1702,2020,July,Mr.Manish Gandhi,West 1,Others,0.0,Others_Individual
1703,2020,July,Bhaghya Lakshmi,Amazon,Others,1159.8214289999999,Others_Individual
1704,2020,July,M/S Garg Inox Limited,North,Enterprise,16071.428569999998,Others_Others Corporate
1705,2020,July,Nidhi Gupta,Amazon,Others,1159.8214289999999,Others_etc
1706,2020,July,Subhrashree sahu,Amazon,Others,1159.8214289999999,Others_Individual
1707,2020,July,Jeongju Kim,Amazon,Others,17839.28571,Others_etc
1708,2020,July,Pradeep Kumar,Amazon,Others,17839.28571,Others_Individual
1709,2020,July,Pralhad Bhagat,Amazon,Others,1159.8214289999999,Others_Individual
1710,2020,July,Pardeep Kumar,Amazon,Others,8919.642856999999,Others_Individual
1711,2020,July,Jaspreet sinha chaddha,Amazon,Others,17839.28571,Others_Individual
1712,2020,July,PSI Suraj Gore,Amazon,Others,17839.28571,Others_etc
1713,2020,July,Shiva Shekhar,Amazon,Others,1159.8214289999999,Others_Individual
1714,2020,July,Sandeep Sardar,Amazon,Others,8919.642856999999,Others_etc
1715,2020,July,Himanshu Bhardwaj,Amazon,Others,1159.8214289999999,Others_Individual
1716,2020,August,Utsav Yadav,Amazon,Others,8919.642856999999,Others_etc
1717,2020,August,Shanay Khemani,Amazon,Others,17839.28571,Others_etc
1718,2020,August,Swati Modi,Amazon,Others,1159.8214289999999,Others_Individual
1719,2020,August,SP Office,West 1,Government,256000.0,Public Association
1720,2020,August,SP Office,West 1,Government,132946.4286,Public Association
1721,2020,August,SP Office,West 1,Government,10982.14286,Public Association
1722,2020,August,Pranjul Shrivastava,West 2,Nutrition,383196.4286,Clinic
1723,2020,August,Pranjul Shrivastava,West 2,Nutrition,53.57142857,Clinic
1724,2020,August,Pranjul Shrivastava,West 2,Nutrition,8928.571429000001,Clinic
1725,2020,August,Pranjul Shrivastava,West 2,Nutrition,678.5714286,Clinic
1726,2020,August,Lifeline Hospital,South,Hospitals,653.5714286,Hospital
1727,2020,August,Lifeline Hospital,South,Hospitals,491.07142860000016,Hospital
1728,2020,August,Lifeline Hospital,South,Hospitals,1785.714286,Hospital
1729,2020,August,Lifeline Hospital,South,Hospitals,1785.714286,Hospital
1730,2020,August,Daivam wellness,North,Health Center,0.0,Others_Aesthetic
1731,2020,August,S M enterprises,North,Fitness/Sports,0.0,Fitness
1732,2020,August,Xavia Joseph,Amazon,Others,16946.42857,Others_Individual
1733,2020,August,Manan Ketan,Amazon,Others,17839.28571,Others_Individual
1734,2020,August,Rajeshkumar Bhande,Amazon,Others,1159.8214289999999,Others_etc
1735,2020,August,Dr.Srikant,Amazon,Others,16946.42857,Others_Individual
1736,2020,August,Body Dynamique,West 2,Fitness/Sports,347622.0,Fitness
1737,2020,August,Body Dynamique,West 2,Fitness/Sports,600.0,Fitness
1738,2020,August,Maruti Suzuki India limited,North,Enterprise,94500.0,Others_Others Corporate
1739,2020,August,Maruti Suzuki India limited,North,Enterprise,0.0,Others_Others Corporate
1740,2020,August,Palladium Constructions Pvt .Ltd,South,Enterprise,403035.7143,Others_Others Corporate
1741,2020,August,Palladium Constructions Pvt .Ltd,South,Enterprise,0.0,Others_Others Corporate
1742,2020,August,L & K WELLNESS SERVICES PVT LTD.,West 1,Health Center,1000000.0,Others_Aesthetic
1743,2020,August,L & K WELLNESS SERVICES PVT LTD.,West 1,Health Center,0.0,Others_Aesthetic
1744,2020,August,L & K WELLNESS SERVICES PVT LTD.,West 1,Health Center,0.0,Others_Aesthetic
1745,2020,August,Vandana Global Limited,Amazon,Others,16830.35714,Others_Individual
1746,2020,August,Kamal Manchanda,Amazon,Others,16946.42857,Others_etc
1747,2020,August,Sunil Dhanawade,Amazon,Others,16946.42857,Others_etc
1748,2020,August,Neha Mittal,Amazon,Others,16946.42857,Others_etc
1749,2020,August,Suraj Ghatage,Amazon,Others,1159.8214289999999,Others_etc
1750,2020,August,Nikita Singla,Amazon,Others,16946.42857,Others_Individual
1751,2020,August,Munish sharma,Amazon,Others,17839.28571,Others_Individual
1752,2020,August,Mousumi Chatterjee,Amazon,Others,8919.642856999999,Others_Individual
1753,2020,August,Harshavardhan dhar Diwan,Amazon,Others,1159.8214289999999,Others_Individual
1754,2020,August,Srinivasa V,Amazon,Others,1159.8214289999999,Others_Individual
1755,2020,August,Sonia Patil,Amazon,Others,17839.28571,Others_Individual
1756,2020,August,Eris Life sciences Pvt Ltd,West 2,Pharmacy,98214.28571,Private Enterprise
1757,2020,August,Eris Life sciences Pvt Ltd,West 2,Pharmacy,0.0,Private Enterprise
1758,2020,August,Excel Hospital,West 2,Hospitals,158035.7143,Hospital
1759,2020,August,Excel Hospital,West 2,Hospitals,2321.428571,Hospital
1760,2020,August,Excel Hospital,West 2,Hospitals,357.14285710000007,Hospital
1761,2020,August,Praveen Sharma,Amazon,Others,16946.42857,Others_Individual
1762,2020,August,Mukesh Kumar Singh,Amazon,Others,1159.8214289999999,Others_etc
1763,2020,August,Sushil Kumar V,Amazon,Others,1159.8214289999999,Others_Individual
1764,2020,August,Hanwook Bae,Amazon,Others,17839.28571,Others_etc
1765,2020,August,Arun Pandey,Amazon,Others,1159.8214289999999,Others_etc
1766,2020,August,Onyx Enterprise,West 2,Enterprise,14732.14286,Others_Others Corporate
1767,2020,August,Rajput enterprises,West 2,Enterprise,12946.42857,Others_Others Corporate
1768,2020,August,Home Gym,South,Others,180446.4286,Others_Individual
1769,2020,August,Home Gym,South,Others,0.0,Others_Individual
1770,2020,August,Home Gym,South,Others,0.0,Others_Individual
1771,2020,August,Home Gym,South,Others,0.0,Others_Individual
1772,2020,August,PROXIMITY LABS PRIVATE LIMITED,Amazon,Others,17723.21429,Others_Others Corporate
1773,2020,August,GurBani Judge,Amazon,Others,17839.28571,Others_etc
1774,2020,August,Sandhya PC,Amazon,Others,17839.28571,Others_etc
1775,2020,August,Bonton Nirale Mathews F,Amazon,Others,1159.8214289999999,Others_Individual
1776,2020,August,Piyush Arora,Amazon,Others,17839.28571,Others_etc
1777,2020,August,Nainaz Irani,Amazon,Others,17839.28571,Others_Individual
1778,2020,August,Dilip Jain,Amazon,Others,1159.8214289999999,Others_Individual
1779,2020,August,ATHLETICA FITNESS LLP,West 2,Fitness/Sports,4464.285714,Fitness
1780,2020,August,Zaara Dreams health Private Limited,North,Enterprise,376419.6429,Others_Others Corporate
1781,2020,August,Zaara Dreams health Private Limited,North,Enterprise,366.07142860000016,Others_Others Corporate
1782,2020,August,VNV Fitness Private Limited,North,Fitness/Sports,0.0,Fitness
1783,2020,August,Anisur Rehman,Amazon,Others,1159.8214289999999,Others_etc
1784,2020,August,Ranjish Arora,Amazon,Others,17839.28571,Others_Individual
1785,2020,August,Ganesh Akhade,Amazon,Others,17839.28571,Others_etc
1786,2020,September,Sawrabh,Amazon,Others,17839.28571,Others_etc
1787,2020,September,Vibes Healthcare Ltd ,North,Health Center,0.0,Others_Aesthetic
1788,2020,September,Alpha Aesthetics ,North,Fitness/Sports,410714.2857,Fitness
1789,2020,September,Vivid Ways Traders,North,Enterprise,62500.0,Others_Others Corporate
1790,2020,September,Everyday Fitness ,North,Fitness/Sports,4500.0,Fitness
1791,2020,September,Hitesh Mehta,Amazon,Others,17839.28571,Others_etc
1792,2020,September,Ashish Phadkule,Amazon,Others,1159.8214289999999,Others_etc
1793,2020,September,Omkar Fadnavis,Amazon,Others,17839.28571,Others_etc
1794,2020,September,Bamasis Paul,Amazon,Others,17839.28571,Others_Individual
1795,2020,September,Alsih Malty,Amazon,Others,1159.8214289999999,Others_Individual
1796,2020,September,Eshan kaul,West 1,Others,16964.28571,Others_Individual
1797,2020,September,Onyx Enterprise,West 2,Enterprise,132589.2857,Others_Others Corporate
1798,2020,September,Onyx Enterprise,West 2,Enterprise,2500.0,Others_Others Corporate
1799,2020,September,Onyx Enterprise,West 2,Enterprise,714.2857142999999,Others_Others Corporate
1800,2020,September,Peso Medicare Pvt  ltd,South,Health Center,690000.0,Others_Aesthetic
1801,2020,September,Peso Medicare Pvt  ltd,South,Health Center,96250.0,Others_Aesthetic
1802,2020,September,Peso Medicare Pvt  ltd,South,Health Center,5760.0,Others_Aesthetic
1803,2020,September,Peso Medicare Pvt  ltd,South,Health Center,0.0,Others_Aesthetic
1804,2020,September,DAIVAM WELLNESS PRIVATE LIMITED,Amazon,Others,17723.21429,Others_Aesthetic
1805,2020,September,Prenika Anand,Amazon,Others,8919.642856999999,Others_etc
1806,2020,September,Jaimin Modi,Amazon,Others,17839.28571,Others_etc
1807,2020,September,Rahul Gupta,North,Others,205357.1429,Others_Individual
1808,2020,September,Rahul Gupta,North,Others,0.0,Others_Individual
1809,2020,September,Rahul Gupta,North,Others,0.0,Others_Individual
1810,2020,September,JAGDISH IMAGING AND DIAGNOSTIC CENTRE,North,Health Center,982142.8571,Others_Aesthetic
1811,2020,September,JAGDISH IMAGING AND DIAGNOSTIC CENTRE,North,Health Center,0.0,Others_Aesthetic
1812,2020,September,SHAGUN HEALTH PRODUCTS PVT LTD.,South,Enterprise,16589.28571,Others_Others Corporate
1813,2020,September,Shiv Enterprise,West 2,Enterprise,347759.8214,Others_Others Corporate
1814,2020,September,Shiv Enterprise,West 2,Enterprise,600.0,Others_Others Corporate
1815,2020,September,Rani S Kumar ,Amazon,Others,17839.28571,Others_Individual
1816,2020,September,Anayatullah Haji,Amazon,Others,1159.8214289999999,Others_etc
